record_id,label_true,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
1016,400,michaela,deese,16,craigie lae garden,leasonclose,charlestown,2537,nsw,19360507,6307936
1017,400,michaela,deese,16,leason close,craigie lea garden,charlestown,2537,nsw,19360507,6307936
1018,401,renee,white,22,warrego circuit,burnsid e,bayswater,3040,nt,19160822,2502613
1019,401,whitbe,alexa-rose,22,warregocircuit,burnslde,bayswater,3040,nt,19300526,2502613
1020,401,alexa-rxose,whit,22,warrego circuit,,bayswater,3004,nt,19160822,2502613
1021,401,alexa-ose,white,43,warrego circuit,burnside,bayswter,3041,nt,19160822,2502613
1022,401,alexa-rose,white,22,warrego circuit,burnisde,bayswater,3040,nt,19160822,2502613
1023,401,alexa-rose,white,22,warrego circuit,burnside,bayswater,3040,nt,19160822,2502613
1024,402,brianna,brock,39,dethridge street,pioneer lodge,ivanhoe,2096,vic,19530929,4207662
1025,403,jessica,schumann,8,wilkinson street,tintagel,penrith,4111,qld,,1077134
1026,403,jessica,schumann,8,wilkinson street,tintagel,penrith,4111,qld,19160902,1077134
1027,404,lachlan,headon,1,handasyde street,killarney,kirrawee,6025,vic,19061101,4078435
1028,405,nicholas,polmear,6,wynn street,bowen palms caravan park,coffs harbour,5017,nsw,19070819,3163069
1029,406,xavier,willng,72,blackbutt street,upa cottages,raceview,2506,nsw,19060211,4023184
1030,406,xavier,willing,72,blackbutt street,upa cottages,raceview,2506,nsw,19060211,4023184
1031,407,seamus,blacklow,419,jardine street,yarras est,ingleba,4860,vic,19140110,8739479
1032,408,riley,excell,6,farrer place,,franktson,3178,nsw,19590124,2526809
1033,408,gloster,mia,24,farrer poace,,frankston,3718,nsw,19590124,2526809
1034,408,rily,gloster,24,farrerplace,,frankston,3178,nsw,19590124,2526809
1035,408,riley,gloster,24,farrer place,,frankston,3178,nsw,19590124,2526809
1036,409,luke,lowe,256,kneebone street,mt pleasant,wallaville,3185,wa,19520928,9454024
1037,410,jordan,ryan,61,carnegiecrescent,tahomor,millbrook,6004,vic,,2479030
1038,410,jordean,rya,2,tahmyoor,carnegie cgrescent,millbrook,6040,vic,19900903,2479030
1039,410,jordhau,ryan,16,carnegie crescent,tahmoor,millrbook,6004,vic,19900903,2479030
1040,410,jordan,ryan,16,carnegie crescent,tahmoor,millbrook,6004,vic,19900903,2479030
1041,411,jamie,matthews,8,,,craigmore,3687,nsw,19410506,3285602
1042,411,jamie,matthews,8,rule street,inghams plant,craigmore,3687,nsw,19410506,3285602
1043,412,leah,reecs,16,solly place,wyomink park,strathbogie,2327,vic,19000103,7395505
1044,412,lukar,rees,364,solly place,wyoming park,strathbogie,2327,vic,19000103,3099843
1045,412,luka,rees,364,solly place,wyoming park,strathbogie,2327,vic,19000103,8588392
1046,413,brodee,zimmermann,355,de little circuit,winters,stanmore,3070,sa,19000811,9488343
1047,414,james,white,38,launceston street,mariner views,goonellabah,2586,nsw,19981011,5225315
1048,415,heathoer,white,97,doonkuna street,millenium towers,vermont,3822,vic,19741923,6026159
1049,415,heather,white,18,doonkuna street,millenium towers,vermiont,3822,vic,19860128,6026159
1050,415,heather,white,97,doonkuna street,millenium towers,vermont,3822,vic,19860128,6026159
1051,416,luke,lowe,15,mofflin street,barwite,,2287,nsw,19400601,4960719
1052,417,anna,eisner,28,creswell street,giants creek vinyard,seven hills,6155,qld,19661231,9314098
1053,418,willow,bennell,82,holyman s treet,,wetherill park,3030,,19330323,6683840
1054,418,willow,bennell,82,holyman street,walea,wetherill park,3030,qld,19330323,6683840
1055,419,sydoernko,david,12,fuhrmans treet,the mano rbraeside,sefton park,3153,vic,,1746512
1056,419,david,donaldson,12,fuhrman sreet,the manor braeside,sefton park,3153,vic,,1746512
1057,419,david,sydorenko,12,fuhrman street,the manor braeside,sefton park,3153,vic,,1746512
1058,420,carla,chraplewski,4,myall street,kyree,leichhardt,6726,vic,19311129,3589898
1059,421,charlie,ebert,21,brewsterplace,summerdale emdical centre,frankwton,4570,vic,19711020,3939901
1060,421,charlie,eberg,21,brewster place,summerdale medical centre,frankston,4570,vic,19711020,3939901
1061,421,charlei,ebert,21,brewste r place,summerdale medical centre,frankston,4570,vic,19711020,3939901
1062,421,charlie,ebert,21,brewster place,summerdale medical centre,franskton,4570,vic,19711020,3939901
1063,421,seanna,ebhrt,21,brewster place,,frankston,4507,qld,19711020,3939901
1064,421,charlie,ebert,21,brewster place,summerdale medical centre,frankston,4570,vic,19711020,3939901
1065,422,ryan,milburn,1041,rogers street,locn 1383,rostrevor,2065,wa,19760702,3069200
1066,423,edward,goldsworthy,12,bon place,greenwood,cape clear,3175,nsw,19141014,2597850
1067,424,jessica,clarke,53,spofforth street,wombat hill,south melbourne,2122,qld,19450428,3942094
1068,425,olivia,pettingill,241,evelyn owen crescent,rangeville,asquith,2261,act,19520801,2425353
1069,426,annabelle,weetra,4,firbank close,,riverhills,2025,sa,19490420,4285598
1070,426,annabdlle,weetra,4,firbank close,fronda,riverhills,2025,sa,19490420,4285598
1071,426,annabelle,weerta,4,firbank close,fronda,riverhills,2025,sa,19490420,4285598
1072,426,annabelle,weetra,4,firbank close,fronda,riverhills,2025,sa,19490420,4285598
1073,427,madisoen,welller,11,coplanddrive,,birmingha m gardens,4350,wa,19341024,6281502
1074,427,,weller,24,copland drive,,birminghamgardens,4350,wa,19270516,6281502
1075,427,emmet,weller,11,coplandwdrive,,birmingham gardens,4350,wa,19270516,6281502
1076,427,emmet,weller,11,copland drive,,birmingham gardens,4365,wa,19270516,6281502
1077,427,emmet,weller,,copland drive,,birmingham gardens,4350,wa,19270516,6281502
1078,427,emmet,weller,11,copland drive,,birmingham gardens,4350,wa,19270516,6281502
1079,428,,voy,6,nott street,,graceville,4889,vic,19511208,3546400
1080,428,voy,katelin,6,nott street,,graceville,4872,vic,19511208,3546400
1081,428,katelin,vpy,6,nott street,,graceville,4879,vic,19511208,3546400
1082,428,katdlin,voy,6,nottstreet,,graceville,4879,vic,19511208,3546400
1083,428,katelin,voy,6,nott street,,graceville,4879,vic,19511208,3546400
1084,429,jacqueline,mccracken,6,hicks street,lanhydrock,point lonsdale,2750,qld,19860416,2850053
1085,430,felicity,huxley,11,saunders street,,calista,3971,sa,,6912302
1086,431,,hawes,9,captain cook crescent,unt 1,springwood,4659,vic,19470709,4489039
1087,432,andrew,radic,116,anembo street,apt 312 thw rock wall,nedlands,4702,nsw,19460513,1862712
1088,432,gilbertson,andrew,116,anembo s treet,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
1089,432,andrew,,68,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
1090,432,andrew,gilbertson,12,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
1091,432,andrew,gilbertson,116,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
1092,433,vincent,demie,19,suttor street,namarva station,dulwich hill,6030,qld,19370501,2070669
1093,433,demie,hirota,2,sutt or street,namarva station,dulwich hill,4551,qld,19370501,2070669
1094,433,demie,hirota,19,suttor street,,dulwich hill,4551,qld,19370501,2070669
1095,433,hirotxa,demie,19,suttor street,namarva sagtion,dulwich hill,4551,qld,19370501,2070669
1096,433,demie,hirota,19,suttor street,namarva station,dulwich hill,4551,qld,19370501,2070669
1097,434,connor,moody,12,ballumbir street,pontresina,wallsend,3243,sa,19841213,2509729
1098,435,vlahodimos,isabelka,406,balfourcrescent,kersey h south,dutson,6026,nsw,19490615,3827946
1099,435,madalyn,carmody,15,balfour crescent,kersey' south,dutson,6026,nsw,19490615,3827946
1100,436,christopher,behnke,378,troughton street,,geranium,3496,qld,19080930,7045937
1101,437,mitchell,quilliam,30,bromell circuit,paradise lake resort,pingelly,2040,qld,19431231,6372652
1102,437,mitchell,quilliam,370,bromell circuit,paradise lake resort,pingelly,2040,qld,19431231,6372652
1103,438,barnagy,egan,13,britten-jones drive,rawdon,kaleen,4304,vic,19270529,6442215
1104,438,barnaby,egan,13,britten-joyes drive,rawdon,kaleen,4303,vic,19270529,6442115
1105,438,barnaby,egan,13,britten-jones drive,rawdon,kaleen,4304,vic,19270529,6442115
1106,439,christian,walch,27,coombestreet,warraview,,5008,nsw,19930222,1670806
1107,439,christian,ferris,3,coombe street,warraview,plumpton,5008,nsw,19930222,1670806
1108,439,christian,walch,3,coombe street,warraview,plumpotn,5008,nsw,19930222,1670806
1109,439,christian,walch,3,coombe street,warraview,plumpton,5008,nsw,19930222,1670806
1110,440,connor,kang,4,castles place,glennhill,dunsborough,3228,vic,19630915,6049682
1111,441,olivia,clarke,19,ingamells street,camphill,mount hutton,6066,qld,19560709,4253963
1112,442,connor,bishop,27,jarreah,mackinnon street,aspley,6052,,19200417,8871067
1113,442,connor,bishop,27,mackinnon street,jarrah,aspley,6052,nsw,19200417,8870167
1114,443,joshu a,hohn,97,somme rlad place,coralyn,eight mile plains,3178,vic,19260422,6588717
1115,443,joshua,hohn,97,sommerlad place,corauyn,eight mi lplains,3178,vic,19260422,6588717
1116,443,joshua,hoh,97,sommerald place,coralyn,eight mile plains,3178,vic,19260422,6588717
1117,443,joshua,hohn,97,sommerlad place,brentwoodvlge,eight mile plains,3178,vic,19260422,6588717
1118,443,joshua,hohn,97,sommerlad place,coralyn,eight mile plains,3178,vic,19260422,6588717
1119,444,mocrom,zachariah,8,dixon d rive,bletchly park,toowoomba,2068,wa,19020803,1961455
1120,444,zacariah,morcom,8,dixon drive,bletchly park,toowoomba,2068,wa,19020803,1961455
1121,444,zachiariah,reid,8,dixon drive,bletchly park,toowoomba,2068,wa,19027803,1961455
1122,444,zachariah,morcom,8,dixon drive,bletchly park,toowoomba,2068,wa,19020803,1961455
1123,445,caitlin,cronshaw,88,sturdee crescent,,bundaberg,5290,vic,19741125,2415300
1124,446,thomas,crook,10,arden place,kareela,bundaberg east,3073,nsw,19451003,6612364
1125,447,willism,rudd,10,blacklock close,,springvale south,4680,nsw,19260805,4968439
1126,447,william,rudd,10,blacklock close,,springvale south,4680,nsw,19260805,4968439
1127,448,jacob,capel,151,elvire place,burnie thompson park,jacana,4121,vic,19890817,9467362
1128,449,lachlan,boxhall,7,newman morris circuit,ballyboy,annandale,2219,qld,19680923,1304613
1129,450,kristen,redmond,55,chowne street,,christies beach,3802,nsw,19710416,7382810
1130,451,finn,bishop,37,bertel crescent,meemar,new farm,3021,nsw,19231205,5327827
1131,452,judah,jeffries,,condamin e street,tinaroo falls,canterbury,2162,nsw,19350906,6982133
1132,452,judah,jeffries,,newman morrix circuit,tinaro ofalls,canterbury,2162,nsw,19350906,6982133
1133,452,judag,jeffries,,condamine street,tinaroo falls,canterbury,2165,nsw,19350906,6982633
1134,452,judah,jeffries,,condamine street,tinaroo falls,canterbury,2162,nsw,19350906,6982133
1135,453,david,goldswprthy,8,palmer street,,caulfield north,2200,vic,19650226,3383985
1136,453,david,goldsworthy,8,palmer street,kilburnie,caulfield north,2200,vic,19650226,3383985
1137,454,bianca,marlow,34,dietricho place,,alice springs,5065,wa,19980201,4351633
1138,454,isabella,marlow,34,dietrich place,,alice springs,5065,wa,19980201,4351633
1139,455,amber,neumann,6,mockridge rcescent,rockley,hendra,2630,nsw,19000214,9872778
1140,455,amper,neumann,6,mockridgedcrescent,rockley,hendra,2630,nsw,19881119,9872778
1141,455,neumann,amner,6,mockridge crescent,rodkley,hendra,2630,nsw,19361130,9872778
1142,455,amber,neumann,6,mockridge crescent,rockley,hendra,2630,nsw,19881119,9872778
1143,456,joshua,greenj,17,maddock place,,edgecliff,6244,qld,19790110,4331997
1144,456,joshua,green,17,lypiatt,maddock place,edgecliff,6244,qld,19790110,4331997
1145,456,joshua,green,17,lypiatt,maddock place,edgecliff,6244,qld,,4331979
1146,456,joshua,green,17,maddock place,lypiatt,edgecliff,6244,qld,19790110,4331997
1147,457,tyler,george,41,murrung crescent,elizabeth residential village,beaconsfield upper,5606,nsw,19870504,7345262
1148,458,timotht,broadby,1,mareng place,lewin lodge,,2770,qld,19670530,3863457
1149,458,timothy,broadby,1,marengo place,lewin lodge,urabgan,2770,qld,19670530,3863457
1150,458,timothy,broadby,1,marengo place,lewin lodge,leonards hill,2770,qld,19670530,3863357
1151,458,timothy,broadby,1,marengo place,lewin lodge,leonardshill,2707,qld,19670530,3863457
1152,458,timothy,broadby,1,mare ngo place,lewin lodge,leonards hill,2770,qld,19670530,3863457
1153,458,timothy,broadby,1,marengo place,lewin lodge,leonards hill,2770,qld,19670530,3863457
1154,459,georgia,pettigrove,5,sinclair street,pindf,prairie,2478,nsw,19231019,9695933
1155,459,georgia,pettigrove,5,sinclair street,pimda,prairie,2478,nsw,19231019,9695933
1156,459,pettigrove,georgia,5,sinclair street,pinda,prairie,2478,nsw,19231019,9695933
1157,459,georgia,pettigrove,5,sinclair street,,prairie,2478,nsw,19231019,9695933
1158,459,georgia,pettigrove,5,sinclair street,pinds,prairei,2478,nsw,19231019,9695933
1159,459,georgia,pettigrove,5,sinclair street,pinda,prairie,2478,nsw,19231019,9695933
1160,460,bethany,glennon,17,davice place,,robinson,2502,nsw,19111117,9197460
1161,461,lochlan,mlor,10,albermarleeuplace,ponderpsa,woori yallock,5355,qld,19780720,7679335
1162,461,lochlan,malorj,10,ponderosa,albermarle place,woori yallock,5355,qld,19780720,7679335
1163,461,,arvanitakis,10,pondersa,albermarle place,woori yallock,5355,qld,19780720,7679335
1164,461,lochlan,prinlge,10,albermarle place,ponderosa,woori yallock,5355,qld,19780720,7679335
1165,461,lochlan,malor,10,albermarle place,ponderosa,woori yallock,5355,qld,19780720,7679335
1166,462,jacqueline,daykin,21,mackie crescent,logan central plaza,pottsville beach,2213,qld,19510605,1615186
1167,463,kyle,rothe,296,tipping place,rosetta village,mittagong,2203,nsw,19520102,4930237
1168,464,patrick,laing,26,fowles street,ferndale,,4221,nsw,19340506,1740961
1169,465,kynan,steinert,127,haystack crescent,,moss vale,2774,nsw,19371230,3332023
1170,466,alex,macgowan,569,knox street,,hazelbrook,2067,act,19731006,3829141
1171,467,jessica,coleman,116,jerrabomberra avenue,plainbrook,boondall,6162,vic,19800418,1022326
1172,468,connor,garnett,40,endeavour street,glengariffe,winston hills,3815,qld,19780304,8434605
1173,469,jack,ryan,190,munro street,jinderoo,laang,3044,sa,19111118,1314097
1174,470,james,quimnzi,6,fawkner street,streanshalh,yasls,3142,tas,19860208,9289559
1175,470,james,quinzi,6,fawkner street,streanshalh,yass,3142,tas,19860208,9289559
1176,471,hayley,belperio,16,crofts crescent,inglewood,north turramurra,7248,nsw,19280910,2514932
1177,472,nicolet,needhma,5,kooringal,little laura,coochiemuldo island,4670,vic,19560504,8844332
1178,472,nicole,needham,5,kooringal,little laura,wowan,4670,vic,19560504,8844332
1179,472,nicole,needham,5,kooringal,little laura,coochiemudlo island,4670,vic,19560504,8844332
1180,473,anthony,vijiaraj,26,moon place,crower,chinchtlla,5453,qld,19871031,7277540
1181,473,kyle,vijiaraj,26,moon p lace,cro wer,chinchilla,5453,qld,19875031,7277540
1182,473,anthony,vijiaraj,26,moon place,crower,chinchilla,5453,qld,19871031,7277540
1183,474,mikayla,lowe,9,gellibrand street,jeir park,vincentia,6152,nsw,19071218,2642175
1184,475,els,burnell,30,adkinson close,leith,aubunr,4558,qld,19360319,9860719
1185,475,ella,plekeer,30,adkinson close,leith,auburn,4558,vic,19360319,9860719
1186,475,sara,burnell,30,adkinson close,leith,auburn,4558,qld,19360319,9860719
1187,475,ella,burnell,30,adkinson close,leith,auburn,4558,qld,19360319,9860719
1188,476,spencer,green,24,yarra street,katalina forrest,taret,3829,act,19420313,8155837
1189,476,spencxr,royans,24,yarra srteet,katalina f orrest,taree,3820,act,,8155837
1190,476,royan s,spencer,24,yarra street,katalina forrest,taree,3820,vic,19420313,8155837
1191,476,spencer,royans,24,yarra street,katalina forrest,taree,3820,act,19420313,8155837
1192,477,charlie,ban,16,pavonia street,lethbridge court,hoppers crossing,2450,vic,19030919,4416130
1193,478,victora,dixon,66,cooney court,loma l nagie,hackh am,3156,nsw,19220922,4788064
1194,478,victoria,dixon,66,cooney court,loma langie,hackham,3165,nsw,19220922,4788064
1195,479,natalee,colean,293,minns palce,,waterman,3910,vic,19110405,3646292
1196,479,natalee,coleman,293,minns place,,waterman,3910,vic,19120405,3646292
1197,479,natqlee,coleman,293,minns place,,waterman,3910,vic,19110405,3646292
1198,479,natalee,coleman,293,minns place,,waterman,3910,vic,19110405,3646292
1199,480,aiden,ryan,292,gundu lu place,honey patch,mosman,3076,wa,19360524,3804933
1200,480,aiden,ryan,292,honey patch,gundulu place,mosman,3076,wa,19360524,3804933
1201,480,aiden,ryan,292,gundulu place,honey patch,mosman,3076,wa,19360524,3804933
1202,481,isabella,daloia,,geeves court,john flynn mefical centre,frankston,2146,vic,19260410,9952484
1203,481,edward,dalo ia,21,geeves court,john flynn me dical centre,ballarat,2146,vic,19260410,9952484
1204,481,edward,daloia,21,geeves court,john flynn medical centre,frankston,2146,vic,19260410,9952484
1205,482,amber,frah,5,solomon crescent,stoney creek,leichhardt,2507,vic,19180701,3134475
1206,482,lauren,frahn,5,solomon crescent,stoney rceek,leichhardt,2570,vic,19180701,3134475
1207,482,laurex,frahn,5,solomon crescent,stone ycreek,frankston,2570,vic,19810701,7840203
1208,482,lauren,frahn,5,solomon crescent,stoney rceek,leichhardt,2507,vic,19180701,3134475
1209,482,frahn,lauren,5,solomon crescent,stoney creek,leichhardt,2570,vic,19180701,3134475
1210,482,lauren,frahn,5,solomon crescent,stoney creek,leichhardt,2570,vic,19180701,3134475
1211,483,matilda,ottens,44,bellchambers crescent,,wingham,5290,sa,19421010,8176920
1212,483,dale,ottens,44,antigua,bellchambers crescent,wingham,5290,sa,,8176920
1213,483,dalke,ottens,44,bellchamberscrescent,antiekua,wingham,5290,sa,19930316,8176920
1214,483,dale,otetns,44,bellchambe rs crescent,antiga,winghem,5299,sa,19421010,8176920
1215,483,dale,ottensv,44,freda bennett circuit,antigua,wingham,5290,sa,19421010,8176920
1216,483,dale,ottens,44,bellchambers crescent,antigua,wingham,5290,sa,19421010,8176920
1217,484,samuel,trimmer,1,marquet retreat,wattle place,eastwood,2069,nsw,19960422,8970689
1218,485,megan,campbell,16,eyrestreet,cypress garden,cardiff,2026,nsw,19630721,2580398
1219,485,megan,campbell,16,eyre street,cypress garden,cardiff,2026,nsw,19630721,2580398
1220,486,alexandra,knapman,16,mceacherncxrescent,villa 306,chelsea heights,3429,sa,19151113,6888119
1221,486,alexandra,hilton,16,mceachern crescent,villa 306,chelsea heights,3429,sa,19151113,6888119
1222,487,alicia,tu,21,antis street,lansdowne,kirwan,4169,vic,19391124,9474097
1223,488,james,dabinet,54,crozier circuit,springbanks,north tamborine,2117,qld,19010730,6988962
1224,489,jasmine,alderson,12,casuarina street,,wonthella,3616,nsw,19680723,8436618
1225,489,jasmine,aldreson,287,casuarina street,,toowoobba,3610,nsw,19680723,7864178
1226,489,alderson,jasmine,6,casuarin a street,,wonthlela,3610,nsw,19680723,7864178
1227,489,jasmine,aldreson,287,casuarina street,,wonthella,3610,nsq,19680723,7864178
1228,489,jasmine,aledrson,287,casuarina street,,wonthella,3601,nws,19680723,7864178
1229,489,jasmine,alderson,287,casuarina street,,wonthella,3610,nsw,19680723,7864178
1230,490,madeline,berry,4,wentworth avenue,karkatt,stanmore,4810,nsw,19970829,8983971
1231,491,eliza,runfle,19,warabin crescent,east oad,mermaid waters,2644,nsw,19480101,3405386
1232,491,eliza,rundle,19,warabin crescent,east road,mermaird waters,2644,nsw,19480101,9904533
1233,491,eliza,rundle,19,warabin crescent,east road,mermaid waters,2644,nsw,19480101,9904533
1234,492,sam,shrowder,21,aspinall street,crestwood,eden,4133,vic,19981214,9514150
1235,493,callum,glossop,74,ratcliffe crescent,rowethorpe,st kilda east,6156,wa,19851219,1406566
1236,494,,chandler,7,,,greensborough,2017,vic,19900629,4596375
1237,495,tryo,laing,55,tidbinbilla road,tourist park,huonville,2088,,19061028,5565222
1238,495,troy,laing,55,tidbinbilla road,tourist park,huonville,2088,vic,19061028,5565222
1239,496,roisin,lorraway,69,waratah street,burrawang,vale park,4740,wa,19910706,9367740
1240,497,alexanrda,clarke,184,yakpatoon,sadlier street,frankston,2756,qld,19190129,3045502
1241,497,alexandra,clqarle,184,sadlier street,yakatoon,frankston,2756,qld,19190129,3045502
1242,497,alexandra,clarke,184,sadlier street,yakatoon,franksgon,2756,qld,19190129,3045502
1243,497,alexandra,clarke,184,sadlier srreet,yakatoon,westbrook,2756,qld,19190129,2749367
1244,497,alexandra,clarke,184,sadlier street,yakatoon,frankston,2756,qld,19190129,3045502
1245,498,jasmne,hodgeens,399,burttcrescent,yammacoona,maryborough,6006,qld,19970618,8417307
1246,498,jasmine,hodgens,399,burtt crescent,yammacoona,maryborough,6006,qld,19970618,8417307
1247,499,blake,ebert,36,archibald street,eden park,stretton,2431,tas,19440107,4379369
1248,500,bradley,koebut,5,werriwa ur escent,the old parsonage,calista,4205,wa,,7572011
1249,500,bradley,korbut,25,werriwacrescent,the old panrsonage,calisga,4205,wa,,7572011
1250,500,,korbut,25,werriwa crescent,the old parsonage,calista,4205,wa,,7572011
1251,500,bradley,korbut,25,werriwa coescent,the old parsonage,calista,4205,wa,,7577439
1252,500,bradley,korbut,25,werriwa crescent,the old parsonage,calista,4205,wa,,7572011
1253,501,mikhayla,campbell,9,baynton street,st francis vlge,notting hill,4350,qld,19280711,9484120
1254,502,sarah,cionci,7,maccallum circuit,chateau royal,fish creek,6026,sa,19970102,7637145
1255,503,brooke,ryan,46,hodgson crescent,karalta park,sale,3055,nsw,19830207,7996851
1256,503,brooke,ryan,46,hodgson crescent,,cromebr,3055,nsw,19830207,6860717
1257,503,brooke,antees,46,brophy street,karalta park,sale,3055,nsw,19830207,6860717
1258,503,brooke,ryan,46,hodgson crescent,karatl a park,sale,3055,nsw,19830207,8078326
1259,503,brooke,ryan,46,karalt a park,hodgsoncrescent,sale,3055,nsw,19830207,6860717
1260,503,brooke,ryan,46,hodgson crescent,karalta park,sale,3055,nsw,19830207,6860717
1261,504,keely,clarke,53,scarborough street,ponderosa,south wentworthville,5108,vic,19050410,3369666
1262,505,samuel,stephenson,148,hirschfeldcrescent,bandicoot ridge,northr yde,4425,vic,19970715,8717077
1263,505,samuel,stephenson,148,hirschfeld crescent,bandicoot ridge,north ryde,4426,vic,19970715,8717077
1264,505,samuel,stephenson,148,hirschfeld crescent,bandicoot ridge,north ryde,4425,vic,19970715,8717077
1265,506,bryce,allanby,1,bonnor close,fairholme,parkdale,3802,qld,19140227,3562584
1266,507,jayden,orchard,3,carnall close,kooynog,ballina,3018,qld,19970331,7947155
1267,507,james,orchard,3,carnallgclose,kooyong,ballina,3095,qld,19970331,7947155
1268,507,james,orchard,3,carnall close,kooyong,ballina,3095,qld,19970331,7947155
1269,508,damny,petersen,12,owen dixon drive,reg simpob court,minto,3029,wa,19441022,6090944
1270,508,danny,petersen,12,rawdon hill,cade place,minto,3029,wa,19441022,6090944
1271,508,danny,petwrsen,12,owen dixon drive,rawdom hill,minto,3029,wa,19441022,6090944
1272,508,aliza,petersen,12,owen dixon drive,,mintl,3029,wa,19441022,6090944
1273,508,danny,petersen,12,rawdonbhill,owen dixon drive,minto,3029,wa,19441022,6090944
1274,508,danny,petersen,12,owen dixon drive,rawdon hill,minto,3029,wa,19441022,6090944
1275,509,kane,sekaran,26,wilkins street,the rocks,coolaroo,2155,qld,19160915,7612329
1276,510,timothy,britten,25,clarkson street,wyoming park,ulladulla,7320,wa,19680222,7761320
1277,510,timothy,britten,11,clarkson street,wyoming park,ulladulla,7320,wa,19680222,7761320
1278,511,ashlie,mason,3,sinclair street,young retiremeht village,flagstaff hill,3201,nsw,19540731,9955736
1279,511,ashlie,mason,3,sinclair street,young retirement village,flagstaff hill,3201,nsw,19540731,4277141
1280,511,mason,ashlie,6,sinclair street,young retirement village,,3201,nsw,19540731,9955736
1281,511,ashlie,mason,3,sinclairs treet,young retireeent village,flagstaff hill,3206,nsw,19540731,9955736
1282,511,ashlie,mason,3,,young retirmeent village,flagstafflhill,3201,nsw,19540731,9955736
1283,511,ashlie,mason,3,sinclair street,young retirement village,flagstaff hill,3201,nsw,19540731,9955736
1284,512,arki,white,35,griffiths street,berragoon,mount isa,2122,sa,19130405,5957560
1285,512,caleb,white,35,griffiths street,berragoon,mount isa,2122,sa,19130405,5957560
1286,513,harrison,speight,21,wattle street,,elizabeth park,5032,qld,19740617,7490966
1287,514,blake,seppelt,4,dobell circuit,entry daniels s street,crookwell,3108,vic,19950923,5169804
1288,515,tynna,abera,16,haines street,eureka,ballarat,2303,nws,19370412,5824612
1289,515,tynan,abera,16,hainesstreet,,ballarat,2303,nws,19370412,6873174
1290,515,tynan,abera,16,haines street,st john of go d hospital,ballarat,2033,nsw,19370412,5821612
1291,515,tyna,abea,16,haines street,,ballarat,2303,nsw,19370412,5824612
1292,515,tynan,abera,16,haines street,st john of god hospital,ballarat,2303,nsw,19370412,5824612
1293,516,madison,shortman,13,french street,kaluna,elizabeth grove,3173,vic,19500918,9365464
1294,517,erin,humpjeys,11,endeavour street,,umina beach,4873,nsw,19670519,5094045
1295,517,erin,humphreys,11,endeavour street,lake macquaire vlge,elanora heights,4874,nsw,19670519,5094045
1296,517,erni,humphreys,11,endeavour street,lake macqupride vlge,umina beach,4873,nsw,19670519,5094045
1297,517,erin,humphreys,11,stonehaven crescent,,umina breach,4873,nsw,19670519,5094045
1298,517,erin,humphreys,11,endeavour street,lake macquzrie vlge,umina beach,4873,nsw,19670519,9387932
1299,517,erin,humphreys,11,endeavour street,lake macquarie vlge,umina beach,4873,nsw,19670519,5094045
1300,518,mia,mate,17,biraban place,tycannah station,woodbine,2198,sa,19450330,1787917
1301,519,sebastian,waller,1,chinner crescent,,dapto,3016,wa,19290524,2315376
1302,519,sebatian,petersen,1,chinner cfescent,dorothy genders vlge,dapto,3015,wa,19290524,2310376
1303,519,sebastian,petersuen,,chinner crescent,dorothy gensers vlge,dapto,3016,wa,19290524,2315376
1304,519,sebastian,petersen,1,chinner crescent,dorothy genders vlge,dapto,3016,wa,19290524,2315376
1305,520,hunter,green,37,kingsmill atreet,john flynn medical centre,st ive,3084,nsw,19860813,9810237
1306,520,hunter,green,37,kingsmill street,john flynn medical centre,greenacre,3084,nsw,19860813,9810237
1307,521,zane,white,74,heagney cfescent,lanoa,seymoru,5075,nsw,19810711,2845566
1308,521,zane,white,74,heagney crescent,lanoma,seymour,5075,nsw,19810711,2845566
1309,522,xavier,white,67,o'hagan street,willow wood,mill park,2232,vic,19900219,7199319
1310,523,aidan,walkley,3,bunbury street,glenview,ryde,2579,sa,19980813,1928366
1311,524,michsel,david,10,mcluckie crescent,glebnrqe,murdoch,3143,sa,19320323,8644609
1312,524,matthew,david,10,mcluckie urescent,glenbrae,murdoch,3143,sa,19320323,8644609
1313,524,xavier,david,10,mcluckie qcrescent,glenbrae,murdoch,3143,sa,19320323,8644609
1314,524,xavier,david,10,mcluckie crescent,glenbare,murdoch,3143,sa,19320323,8644609
1315,524,chloe,davdi,01,glenbrae,mcluckie crescent,murdoch,3143,sa,19320323,8644609
1316,524,xavier,david,10,mcluckie crescent,glenbrae,murdoch,3143,sa,19320323,8644609
1317,525,natalia,marceta,57,halford cescent,kamilaroi dottage,,6072,wa,19820807,8788410
1318,525,daniele,marceta,57,halford crescent,kamilaroi cottage,lakes entrance,6072,wa,19820807,8788410
1319,526,maya,green,20,louisa lawson crescent,,bligh park,4817,wa,19790228,5349388
1320,526,harry,gren,20,louisa lawsondcrescent,,bligh park,2560,wa,19790228,5349388
1321,526,maya,greqen,20,louisa laws on crescent,cargo road,bligh park,2560,wa,19790228,5349388
