record_id,label_true,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
829,635,vanessa,rawlings,20,must circuit,hilltop hostel rowethorpe,somerton park,3184,vic,19270516,9010119
830,636,jack,,52,woollum place,pindara medical centre,grenfell,3199,nsw,19511108,6053879
831,637,emiily,beal,4,starke street,villa 153,mooloolaba,2307,,19660429,4795445
832,638,matthew,degasperi,40,morton street,dunmunkle lodge,bacchus marsh,3183,vic,19630401,5389929
833,639,charlotte,allchin,6,alphard place,wallar oi west,dimboola,4815,sa,19261018,2454246
834,639,charlotte,allchin,37,alphard place,wallaroi west,dimbopla,4815,sa,19261018,2454246
835,639,charlotte,allchin,37,alphard place,wallaroi west,dimboola,4815,sa,19261018,2454246
836,640,kyle,white,52,renmark street,barwalla,kogarha,2017,nsw,19291227,5927014
837,640,kyle,white,52,renmark street,,kogarah,2087,nsw,19291227,5927014
838,640,lauren,white,52,renmark street,barwaylla,kogarah,2087,nsw,19291227,5927014
839,640,kyle,whites,52,renmark street,barwalla,kograh,2087,nsw,19291227,5927014
840,640,kyle,white,,renmark s treet,barawlla,kogatah,2087,nsw,19291227,5927024
841,640,kyle,white,52,renmark street,barwalla,kogarah,2087,nsw,19291227,5927014
842,641,mhary,paterson,282,maribyrnong avenue,rosedale,parramatta,2166,vic,19190703,5843579
843,641,mhary,paterson,13,maribyrnong avenue,rosedale,parramatta,2166,vic,19190703,5843579
844,641,patwrson,mhary,12,maribyrnong avenue,rosedale,parramatta,2166,vic,19190703,5843579
845,641,mhary,patesrn,12,maribyrnongsmavenue,rosedale,parraamtta,2166,vic,19820220,5843579
846,641,mhary,paterson,12,maribyrnong avenue,rosedale,parramatta,2166,vic,19190703,5843579
847,642,madison,klemm,41,lapsley street,cresden 12182,bossley park,3149,qld,19591112,6372454
848,643,imogen,o'garey,27,stuart street,tomar,lindfield,5022,qld,19330912,4277331
849,644,ainsley,reid,114,condamine street,,loftu,2533,vic,19271010,5251581
850,644,ainsley,reid,114,condamine street,,loftus,2533,vic,19271010,1269695
851,645,bailey,green,31,seddon place,portland house,farrer,2536,vic,19150703,3332072
852,646,rebecca,slape,29,marcus clarke street,,pennant hills,4670,nsw,,8704289
853,647,neneh,nguyen,18,kosciusko avenue,,dean,2233,wa,,2281360
854,648,maxin,menteith,27,chippindall circuit,bombowlee,goonellabah,5073,qld,,5014690
855,649,emiily,waal,61,britten-jobes drive,mira monte,shelley,2065,nsw,19150129,1217484
856,649,emiily,waal,61,britten-joens drive,mira monte,shelley,2065,nsw,19150129,1217484
857,649,emiily,waal,61,britten-jones drive,mira monte,shelley,2065,nsw,19150129,1217484
858,650,beth,dooley,216,harper street,albion,hadspen,3083,nsw,19400815,5462333
859,651,jayden,hingston,116,alawa street,long plain,wendouree,3139,qld,19171120,6243938
860,651,jayden,hingston,116,alawa zstreet,longplain,wendouree,3138,qld,19171120,6249338
861,651,jayedn,hingskon,116,alawa street,lonpglain,wendouree,3138,qld,19171120,6243938
862,651,jayden,hingston,116,alawa atreet,long plain,wendoree,3318,qld,19171120,6243938
863,651,douglas,hingston,116,alawa sutreet,longplain,wendouree,3138,qld,19171120,6243938
864,651,jayden,hingston,116,alawa street,longplain,wendouree,3138,qld,19171120,6243938
865,652,andie,morrison,,attiwell circuit,villa 513,devonport,4214,nsw,19200603,8666274
866,653,beth,reid,1058,hagon place,the willows,greenwith,3305,vic,19510330,5871411
867,654,john,ryan,9,langdon avenue,black creek,st kilda east,2560,vic,19781205,4377633
868,655,briony,nicoll,4,gurrang avenue,lapstone,maryborough,4076,vic,19351003,7316847
869,656,hayley,webb,32,bandjalong crescent,sunset ridge,surry hills,3029,wa,19411122,1699157
870,657,lily,priest,238,kirkland circuit,lazy acres,yorkeys knob,4017,nsw,19910414,3163740
871,658,jaggah,millar,46,cromwell circuit,,roxburgh park,5065,wa,19070729,5562743
872,659,ben,soward,247,tinderry circuit,triton units,old toongabbie,6027,nsw,19301203,1248945
873,660,jake,tepohe,37,riddle place,berkeley vlge,sale,2620,qld,19910905,2847112
874,661,jack,nabialek,17,canberra avenue,,burwood,2171,nsw,19041030,4254466
875,662,lewis,pettingill,3,loureiro street,st francis village,boggabilla,2747,vic,19830924,6983058
876,663,erin,rees,2,wheadon street,stoney creek,north narrabeen,3060,nsw,19650806,5460976
877,664,carmen,grbovac,62,teague street,lengora,wallsend,6443,nsw,19510806,5302567
878,665,matthew,wilde,8,balala place,railway cottage,broadwater,2035,nsw,19850328,7130362
879,666,samuel,manson,41,freda gibson circuit,the swamp,magill,3505,nsw,19730214,4207622
880,667,joshua,kelley,16,monson place,,lindfield,2151,qld,19870125,5385611
881,668,zane,matthews,409,jabanungga avenue,moorilla,batemans bay,4879,vic,19321007,6429775
882,669,angelina,cannell,142,broadbent street,lewin lodge,hamilton,4207,vic,19320524,3236056
883,670,kyle,reid,205,helemon street,currandina,burleigh waters,4218,vic,19710812,9295091
884,671,oliver,koslowicz,139,kirkcaldie circuit,humbie,daisy hill,4670,nsw,19831201,2902364
885,672,green,tarnia,15,dumas nstreet,emeral d garden,frankston,3130,sa,19860606,9374843
886,672,alexaner,green,51,dumas steet,emeraldgarden,frankston,3130,sa,19860606,9374843
887,672,alexander,green,15,dumas street,emerald garden,frankston,3130,sa,19860606,9374843
888,673,madeleine,hope,28,parfitt crescent,south seas (cnr cook s street,kalamunda,4215,tas,19941108,9010727
889,674,james,thiry,19,rose scott circuit,mawarra herefords,brighton,3196,qld,19470926,5273833
890,675,natassia,george,313,morphy place,taskers village,marmion,2107,qld,,1841449
891,676,,dennes,32,drummond row,aptmnt 2,annandale,5062,vic,19551030,7729880
892,677,konstantinos,coffey,153,latchford street,kookardinia,terranora,3579,vic,19390921,4664050
893,678,nathan,shoubriwdge,394,deumongacourt,court units,margaret river,3739,vic,19710114,7236121
894,678,nathan,shoubridge,28,deumonga court,court units,margaret river,3739,vic,19710114,7236121
895,679,jacob,green,123,miller street,bandera,putney,3195,wa,19840421,7805223
896,680,kane,binns,11,jinka street,goyder centre,kemblawarra,4868,,19980419,7408112
897,681,blake,whishaw,31,jardine street,trinity college melb uni,keysborough,6107,nt,19571209,9772611
898,682,dylan,waller,10,leichhardt street,vinery,brunswick west,5162,wa,19840905,9685354
899,683,nicholas,ryan,5,moroak street,,altona meadows,2156,vic,19850702,3025748
900,684,lachlan,yialas,22,arid place,cooee,labrador,5290,nsw,,8268758
901,685,madison,hoffman,2,evelyn owen crescent,seabrook chambers,highbury,2221,vic,19160108,5958443
902,686,tony,ryan,1,lahey place,blues hills,vermont,3996,nsw,19050612,9103198
903,687,sian,lemke,61,gordon close,stretton park hostel,deer park,6725,vic,19470822,6425985
904,688,damien,hudd,88,kepert place,dental 3 garden city shopping centre,argenton,3585,nsw,19080328,4314473
905,689,callum,stigant,3,marr street,cherrydell,safety beach,4054,nsw,19650321,1616972
906,690,lewis,witty,20,stapylton street,town & country caravn park,south perth,6164,vic,19630812,6717704
907,691,,white,31,mcgill street,murga ridge,st clair,2500,nsw,19721207,3348308
908,692,mitchell,whetstone,105,foreman place,halls of residence monash university,evans head,2422,nsw,19460523,1477917
909,693,lauren,galbraith,64,hemmant street,wirreander,mallala,3199,nsw,19090526,2960398
910,694,danielle,zehetner,55,howe crescent,,tatura,2095,vic,19321129,8152232
911,694,zehrtner,danielle,55,howe crescent,apt 503,tatu ra,0295,vic,19321129,8152232
912,694,danielle,zeehtner,55,howe crescent,apt 503,tautra,2905,vic,19321129,8152232
913,694,danielle,zehetner,55,howe crescent,apt 503,tatura,2095,vic,19321129,8152232
914,695,oscar,wilkey,9,venables place,cranbrook,naracoorte,2871,nsw,19680526,5216784
915,696,,agius,4,trainer court,,kedron,4018,nsw,19781119,8228248
916,697,oliver,hutcheson,24,diamond street,willows caravn park,fairlawn,3150,nsw,19971107,4075737
917,698,harrison,hilsberg,10,northbourne avenue,station road,bomaderry,3054,qld,19190607,8421332
918,699,emiily,everett,25,walu street,tongbong sanctuary,wilmot,3163,tas,19300913,5569331
919,700,jack,ryan,262,leahy close,bugala,milperra,2607,sa,19080824,5161844
920,701,emma,ryan,9,naas valley,holloway haven,kilsyth,3023,sa,19430225,2417435
921,702,finnbar,fusco,11,allambee street,dejarra,willetton,7018,vic,19641229,5194676
922,703,michael,kriekenbeek,12,narrabundah lane,tynwall,woollahra,2720,,19950926,3189782
923,703,michael,kriekenbeek,12,narrabundah lane,tynwall,woollahra,2720,sa,19950926,3189782
924,704,,neumann,82,pennington crescent,cooranga,bundaberg,4670,qld,19960124,7146875
925,705,makenzi,morrison,381,maclaurin crescent,aptmn t 42,mayfield,5038,vic,19810522,1135598
926,705,makenzi,vimpany,381,maclaurin crescent,aptmnt 42,mayfield,5038,vic,19810522,1135598
927,705,makenzi,morrison,3,maclaurin crescent,aptmnt 42,mayfield,5038,vic,19810522,1135598
928,705,makenzi,morrisin,381,maclaurin crescent,aptmnt f42,macgregor,5038,vic,19810522,1135598
929,705,makendi,morrisn,381,maclaurinc rescent,aptmn t 42,mayfield,5039,vic,19810522,1135598
930,705,makenzi,morrison,381,maclaurin crescent,aptmnt 42,mayfield,5038,vic,19810522,1135598
931,706,meg,chandler,131,cromwell circuit,rosedale,annandale,4225,nsw,19161021,1385685
932,707,tia,geraghty,52,,bindaree,robina,2770,wa,19231201,6545434
933,708,hugo,milburn,25,pandanus street,belvoir,knoxfield,2821,qld,19250816,7028106
934,709,thomas,tims,25,moss street,moonah,prospect vale,6170,qld,19600721,6114411
935,710,toby,rawlings,6,mclaren crescent,surfside park,cooma,5290,sa,19901210,1727267
936,711,amalia,havu,,bennie street,villa 405 bally cara,west wyalong,2216,nsw,19800911,2768637
937,712,jacob,lanyon,5,milne cove,wellwod,beaconsfield upper,2602,vic,19080712,9497788
938,712,jacob,lanyln,5,milne cove,wellwood,beaconsfieod upper,2602,vic,19080712,9497788
939,712,jac ob,lanyon,5,milne cove,,oatlands,2602,vic,19080712,9497788
940,712,jacob,lanyon,5,milne cove,wellwood,beaconsfield upper,2602,vic,19080712,9497788
941,713,ethan,wilkey,13,upton street,apmt 1702,concord,6018,qld,19730518,5122312
942,714,joshua,robson,62,serpentine street,kerradan,cremorne,4818,nsw,19480711,4129659
943,715,tiahana,schamschurin,62,bateman street,john flynn medical centre,kalamunda,4350,nsw,19491023,1337169
944,716,chloe,baensch,12,cloncurry street,lamont park,blacktown,2428,nsw,19781118,6440481
945,717,caitlin,white,9,kambalda crescent,resson,kilmore,4300,qld,19850426,5326539
946,718,emiily,nevin,114,duffy street,retirement village,jervois,2798,nsw,19920226,5140294
947,719,thomas,boyes,28,ruthven street,connemara,yandoit,2036,nsw,19500523,7249807
948,720,april,baynes,24,o'loghlen street,bella dona,launceston south,2132,sa,19550508,2285870
949,721,daniel,shepherd,15,forbes street,bishopsc reek,,2061,vic,19860611,7103479
950,721,daniel,shepherd,33,forbes street,bishops creek,moranbah,2061,vic,19580828,7103479
951,721,daniel,sheperd,33,forbes street,bishops creek,moranbah,2016,vic,19860611,7103479
952,721,daniel,shepherd,33,forbes srteet,bishops creek,moranbah,2601,vic,19860611,7103479
953,721,daniel,sheperd,33,forbes street,,moranbah,2061,vic,19860611,7103479
954,721,daniel,shepherd,33,forbes street,bishops creek,moranbah,2061,vic,19860611,7103479
955,722,lucinda,clarke,3,cowper street,clanville,scotts creek,5163,sa,19920610,7537094
956,723,leon,longo,466,,lyndon caves,grenfell,6004,sa,19840105,4769046
957,724,kaitlin,szklarz,44,bolali place,ferndale,west perth,2550,vic,19260202,2378871
958,725,emiily,white,27,totterdell street,liselican,pingelly,2262,nsw,19981002,4076479
959,726,mason,thorpe,17,wenholz street,westleigh,kincumber,4130,wa,19490402,6439306
960,727,eloise,reece,8,napper place,,ngunnawal,5700,nsw,19810418,4779732
961,728,sarsha,radjenovich,12,bynoe place,ensleigh,preston,3337,vic,19070501,4233244
962,729,,dixon,157,launceston street,ettrick,pennant hills,7019,nsw,19710307,3934159
963,730,benjamin,,83,herman close,,albury,2517,sa,19241128,4053081
964,731,ethan,lock,,serra place,shadoof lodge,mount nathan,4034,vic,19410811,1404484
965,732,emiily,kelley,22,carroll street,sunnyview,narooma,4510,qld,19811025,1095895
966,733,keely,blake,84,davis street,yilgarnia,singleton heights,2251,nsw,19560919,4146274
967,734,joshua,gilfedder,13,bon place,tubbarubba,mount eliza,3910,act,19531115,2107767
968,735,finlay,browne,15,waratah street,barwick pastoral,burwood,2341,vic,19920917,8742660
969,736,nicholas,bridgland,31,rosenthal street,homestead caravan park,yorkeys knob,3084,nsw,19201222,3692302
970,737,giuliana,spong,100,hirschfeld crescent,riverpark,doubleview,2650,nsw,19840131,3674664
971,738,daniel,selkirk,22,neil place,,urangan,2069,nsw,19070525,7008105
972,739,thomas,bradshaw,49,bateman street,rose-lea,mirrabooka,2560,wa,19851105,9999314
973,740,lucy,meadows,50,yolla place,medical centre,craigie,3099,vic,19560921,2333015
974,741,max,skeen,5,howitt street,cottonwood,moonah west,6061,nsw,19910625,6161021
975,742,amy,jolly,24,freshford,karlea,hoppers crossing,7170,tas,19170228,1175782
976,743,connor,heerey,233,duffy street,bythorne,tweed heads,4506,qld,19700929,1093948
977,744,harrison,matthews,8,louis loder street,cherrybank,salisbury,4555,nsw,19830124,2152823
978,745,kylie,lock,14,may maxwell crescent,,blayney,2287,vic,19021007,6216634
979,746,william,smeaton,2,atherton street,retirement village,castlecrag,3101,nsw,19990718,3526516
980,747,jacob,krollig,7,barr-smith avenue,kookardinia,cooloongup,4127,vic,19430426,9581882
981,748,maya,whit e,6,florencetaykor street,,hurstville south,6714,sa,19460501,5257846
982,748,maya,white,55,florencetaylor street,,hurstville south,6714,sa,19460501,5257846
983,748,maya,white,55,florence taylor street,,hurstville south,6714,sa,19460501,5257846
984,749,kaleb,ho,3,henty street,mayo,ascot,2093,nsw,19030217,6454165
985,750,archie,,43,martley circuit,point cook home,para hills,4680,nsw,19070502,4671989
986,751,jayden,mckerlie,,holland street,mountainview retirement vlge,kiels mountain,3043,vic,19110612,4741347
987,752,harley,moody,15,quaife place,headland cvn park,richardson,2478,qld,19771112,6240453
988,753,samuel,monaco,,taronga place,townview,minyip,5062,vic,19580103,6277786
989,754,joshua,stanley,4,wambaya crescent,st johnof god hospital,cleveland,3212,qld,19350414,2387278
990,755,harrison,braithwaite,5,amess place,nr cnr school art,port macquarie,6210,sa,19120530,2828425
991,756,jacob,goldsworthy,21,cadell street,st francis village,moorooka,4870,qld,19221204,4420994
992,757,beau,holyoak,6,booroondara street,pindara medical centre,newcomb,5118,vic,19470610,2717329
993,758,zach,nguyen,175,raphael close,naygoondy,fullarton,2135,qld,19380220,4647429
994,759,george,millar,6,birrell street,ballow chambers,como,2710,vic,19580708,2250207
995,760,emiily,siddans,9,gatty place,pacific haven,parkside,3089,vic,19790222,7711611
996,761,tyler,maynard,1,arden place,cambridge park,maldon,6111,vic,19231031,2320983
997,762,ruby,dudley,1615,bungonia street,forestvale,clifton grove,3912,qld,19961214,8339003
998,763,john,salt,11,howarth place,jingara,bonnells bay,4738,nsw,19920503,7730434
999,764,dale,kiziridis,11,millen street,peregrine,bicton,4210,nsw,19470524,5711566
1000,765,charlie,simonetti,12,tennyson crescent,warrawong,sunnybank,3055,nsw,19021208,9727260
1001,766,wade,yvanovich,25,purbrick street,glenmore,christie downs,2228,vic,19350815,2844799
1002,767,toyby,hannax,18,correa street,rowethorpe,st agnes,3638,qld,19361118,5825982
1003,767,rebekah,hanna,18,correa street,rowethorpe,st agnes,4226,qld,19361118,5825982
1004,768,jessica,toms,,phillipa venue,lapoinya,nichools,2795,qld,19300752,5123746
1005,768,jessica,toms,,phillip avenue,lapoinya,nicholls,2795,qld,19300725,5123746
1006,769,thomas,clarke,146,foskett street,red hill fruit,parkville,4207,qld,19000904,3616925
1007,770,jaykob,butt,12,elsey street,the mall,kogarah,3440,sa,19821101,9029237
1008,771,felicity,clarke,10,redcliffe street,tawonga rdside,bullsbrook,2430,nsw,19081204,2949800
1009,772,tarnia,mason,411,eucumbene drive,glenhurst,maryborough,3400,qld,19910721,9963663
1010,773,charlotte,ferrar,64,bamir square,ra 23012,stannifer,3085,nsw,19501126,8180661
1011,774,daniel,matthews,,antis street,st joseph,boulder,3037,nsw,19420602,2414009
1012,775,bayley,browne,282,dunstan street,lansdowne,berwick,2168,nsw,19400412,9238709
1013,776,hayley,blake,105,mccabe crescent,kindilan,condong,5223,sa,19301214,9365093
1014,777,eva,willing,,reveley crescent,coralyn,armidale,2075,sa,19790427,1761286
1015,778,marlee,ikonomou,23,blamey crescent,oakridge park,medina,3183,nsw,19080630,7042299
1016,779,thomas,mcmullen,38,lewis luxton avenue,murray vale murray valley,annandale,2233,vic,19560316,4100885
1017,780,james,zokaoj,28,webb place,professional centre,,3393,nt,19291117,6336579
1018,780,james,zokalj,28,webb place,professional centre,seymour,3393,nt,19291117,6336579
1019,781,oliver,harward,264,cockle street,village on the green,woodlands,3133,wa,19620903,4948144
1020,782,alexandra,malin,87,sherbrooke street,parraweena,new farm,2209,qld,19960506,1894315
1021,783,sophie,seen,80,caldwell street,flrx 8,geelong west,3125,wa,,1892347
1022,783,sophie,seen,80,caldwell street,flr 8,geelong west,3125,wa,,1892347
1023,784,kira,hearn,28,redcliffe street,,mill park,2747,vic,19261010,2358967
1024,785,,burford,47,beazley crescent,rsm 849,wantirna,7250,wa,19500319,9424051
1025,786,,coenen,67,florey drive,lamington national,palmerston,3677,qld,19440508,2701012
1026,787,hannah,mccarthy,11,langley place,barkool,warilla,4105,qld,19400904,8038893
1027,788,ella,green,41,mcmaster street,john flynn medical centre,cranbourne north,4350,qld,19900114,3024874
1028,789,charlotte,pastars,,ligertwood street,tarwng,,2760,qld,19560402,5102481
1029,789,pastars,charlotte,,ligertwood street,tarowng,tweed heads south,2760,qld,19560402,5102481
1030,789,charlotte,pastars,,ligertwood street,tarwong,tweed heads south,2760,qld,19560402,5102481
1031,790,zara,blowes,25,baracchi crescent,cressbrook,nunawading,2716,sa,19280327,2046035
1032,791,chloe,cadman,8,handasyde street,walyaming farms,beaudesert,4680,vic,19950413,4457396
1033,792,sophie,fullerton,9,barwon street,ashley manor,condell park,2565,vic,19350420,8780452
1034,793,,sagrestano,11,callan street,the hammond village,mansfield,6019,nsw,19811022,6634583
1035,794,jasper,vavic,36,onslow street,eagle rock,st kilda east,2450,vic,19470712,2598936
1036,795,michael,mikeska,47,bethune close,st frances village,homebush,7249,tas,19820421,6398687
1037,796,clarke,tylah,14,macrossan crescent,st john of god hosp,samfocd,5051,nsw,19420819,3549452
1038,796,clarke,tylah,14,macrossan crescent,st john of god hosp,samford,5051,nsw,19420819,3549452
1039,796,tylah,clarke,14,macrossan crescent,st john of god hosp,samford,5051,nsw,19420819,3549452
1040,797,isabella,grillas,33,jerrabomberra avenue,the garden village,roselands,2304,tas,19351007,9647713
1041,798,jessica,wardle,23,nash place,geebung,salt ash,2200,tas,19051007,7647222
1042,799,timothy,pascoe,17,mialli place,telemon orchards,goonellabah,6330,vic,19500113,2730623
1043,800,lee,maier,12,blanc court,rushall park,st andrews,2905,vic,19140616,5560146
1044,801,dylan,campbell,8,crommelin place,locn 20100,greensborough,2261,nsw,19440206,7502392
1045,802,james,ryan,29,islesplace,the iron farm,seddon west,2126,sa,19890420,9013052
1046,802,koben,ryan,47,isles place,the iron farm,seddon west,2126,sa,19890420,9013052
1047,803,chloe,goessling,12,lutwyche street,rowethorpe,bundaberg,2680,qld,19190507,7004132
1048,804,brianna,fogg,49,bickley close,black snake creek,st peters,2655,nsw,19960526,4861165
1049,805,evangelia,reid,21,conigrave place,greglea village,arundel,2115,nsw,19461128,8197072
1050,806,samantha,renfrey,115,newbery crescent,nunderi,broken hill,3107,nsw,19580707,9878247
1051,807,leo,heyer,3,slessors crescent,mt forrest,ormeau,2234,vic,19200228,4301865
1052,807,leo,heyer,3,slessor crescent,mt forrest,ormeau,2234,vic,19200228,4301865
1053,808,charli,spears,27,bugden avenue,locn 306 molinara farm,wantirna,4103,nsw,19211108,6198295
1054,809,tiffany,turco,28,traeger street,somerset house,eaglehawk,4670,qld,19791228,7453380
1055,810,mollie,thorpe,176,knights road,monkani,bossley park,6725,wa,19140506,9219757
1056,811,,leane,11,bootle place,beauchamp street,alice springs,2480,sa,19690609,4105056
1057,812,james,mccracken,72,steffanoni circuit,afflexian,allansford,2820,nsw,19710914,5989343
1058,813,luke,portlock,,zincke close,clear creek,margaret river,2320,vic,19530103,8473545
1059,814,sascha,clarnke,49,perry drive,rockettel odge,south pdrth,4044,vic,19991011,5938504
1060,814,sascha,clarke,,perry drive,rockettw lodge,south perth,4054,vic,19991011,5938594
1061,814,sascha,clarke,,perry drive,rockett e lodge,south perth,4054,vic,19991011,5938504
1062,814,sascha,clarke,,perry drive,rockette lodge,south perth,4054,vic,19991011,5938504
1063,815,casey,ryan,10,tenison-woods circuit,ewenmar,burpengary,5462,nsw,19900529,8918959
1064,816,bailey,clarke,1,hetherington circuit,gundaline,harden,2077,vic,19930416,6134615
1065,817,riley,leah,95,chewings street,avalyn,sunshine,4305,nsw,19161022,5940426
1066,818,natalia,ryan,40,banfield street,rowethorpe,broadmeadows,2116,wa,19960420,9466043
1067,819,kane,gloster,111,hawken sitreet,bonnie doon,kooyog,4017,tas,19120903,8770240
1068,819,kane,gloster,92,hawken street,bonnied oon,kooyong,4017,tas,19120903,8770240
1069,819,kane,gloster,111,hawkentsreet,bonnie do on,kooyong,4017,tas,19120903,8770240
1070,819,kane,gloster,111,hawken street,,kooyong,4017,tas,19120903,8770240
1071,819,kane,gloster,111,hawken street,bonnie doon,kooyong,4017,tas,19120903,8770240
1072,820,sam,miles,6,longman street,cinema centre bldg,cronulla,2790,sa,19810123,4882185
1073,821,mitchell,berce,14,pinkerton circuit,blue hills,glenside,5125,qld,19800207,9213403
1074,822,hannah,lowe,246,nanda place,sec 247,orange,2263,qld,19120709,3967073
1075,823,erin,ryan,7,jardine street,rocky flat,kaleen,3199,qld,19401111,9499719
1076,823,erin,ryam,7,jardine street,rocky flat,kaleen,3109,qld,19401111,9499719
1077,823,erin,ryan,7,jardine street,rocky f at,kaleen,3190,qld,19401111,9499719
1078,823,erin,ryan,7,jardine street,rocky flat,kaleen,3190,qld,19401111,9499719
1079,824,samuel,king-jones,135,florentine circuit,the gums,canterbury,3150,wa,19071126,9859778
1080,825,latham,roles,373,clarkson street,flr 2 dunkheld garden,tarragindi,2840,vic,19640222,9026329
1081,826,joel,webb,198,powlett street,deauville,burwood,7253,tas,19320724,3550791
1082,827,amalia,ryan,13,iterra place,victoria mill estate,picnic point,3782,wa,19430720,6298895
1083,828,chloe,sporn,48,gellibrand street,the willows,armidale,2533,sa,19210302,8169471
1084,829,reuben,pawsey,53,axon street,marina park,panton hill,4880,nsw,19450221,9409634
1085,830,jay,clarke,7,teakle place,sunvale,como,2603,qld,19670727,8558023
1086,831,michaela,bishop,137,,glenview,kiara,2603,qld,19830202,8068653
1087,832,jessica,morcom,5,woolner circuit,eleiwah street,boyne island,4849,nsw,19891212,4911053
1088,833,mitchell,mcmellon,84,osmand str eet,executiv e arcade,jindalee,3016,vic,19080412,4647270
1089,833,mitchpll,mcmel lon,84,osmand street,executive arcade,toorak,3016,vic,19080412,4647270
1090,833,mitchell,mcmellon,84,osmand street,executive arcade,toorak,3016,vic,19080412,4647270
1091,834,adam,negash,42,handasyde street,apt 211,illabo,7320,vic,19991022,6651494
1092,835,nathan,ryan,16,badimara street,aratula street,rostrevor,2615,nsw,19700308,6657230
1093,836,isaac,campbell,35,balonne street,willandra,graceville,3355,nsw,19030918,9169341
1094,837,ryleh,rimsky-korsakov,16,moorhouse street,glenburnie lodge,wilston,2540,wa,19980517,7272510
1095,838,teegan,lukeman,298,majura road,willaroo,crescent head,4342,wa,19311029,7120729
1096,839,simon,george,107,stieglitz circuit,sheep station,enoggera,2228,qld,19680403,9932427
1097,840,james,rauseo,,debenham street,,dora creek,2110,nsw,19980131,6070430
1098,841,hannah,beams,9,light street,castle hill farm,sale,3221,vic,19560811,7444484
1099,842,joe,clarke,172,crowder circuit,the mall springwood,blackburn north,4021,nsw,19920410,5126609
1100,842,joeb,cachia,,crowder circuit,,blackburn north,0421,nsw,19920420,5126609
1101,842,joe,clarke,172,crowder circuit,,blackburn north,4021,nsw,19920420,5126609
1102,843,hannah,neville,11,jaeger circuit,,geelong east,2216,vic,19160830,6099546
1103,844,matthew,pantazopoulos,51,gratwick street,villa 3,wyoming,4405,sa,19400824,2440497
1104,845,rebecca,crofts,43,rosman circuit,lesma,brighton-le-sands,4820,qld,19730421,6722241
1105,846,lewis,bristow,10,knok eavenue,north star holiday resort,hamilton,4870,nsw,19311024,1374722
1106,846,lewis,bristow,10,knoke avenue,northstar ho liday resort,hamilton,6035,nsw,19311024,1374722
1107,846,lewis,bristow,10,knoke avenue,north star holiday resort,hamilton,6053,nsw,19311024,1374722
1108,847,liam,marshal,62,gurnai place,sommerset park,jolimont,3215,vic,19700420,3211359
1109,848,daniel,coffey,59,parkhill street,langi,islington,3186,qld,19270224,3714025
1110,848,daniel,coffey,26,parkhill ktreet,lan bi,port broughton,3186,vic,19270224,3714025
1111,848,daniel,coffey,26,parkhill street,langi,islington,3186,qld,19270224,3714025
1112,849,mia,eke,175,fitchett street,minnavale,monduran,2021,nsw,19400109,8507820
1113,850,alana,caruana,84,allott place,mirreanda,,4074,qld,19511022,6633978
1114,851,luke,abat,38,carr crescent,fassifern retirement village,kahibah,6450,act,19761206,4382686
1115,852,ambrosia,princic,132,loader crescent,caravn pk rockingham holiday village,ashfield,3153,vic,,5861542
1116,853,spencer,green,9,sheehy street,halfmoon station,dean park,7000,nsw,19650309,6331064
1117,854,andrew,coleman,9,carruthers street,talooby,windsor,3850,qld,19780225,6480406
1118,855,alana,ryan,,heagney crescent,fairholme,artarmon,3869,wa,19920718,3275953
1119,856,rhiannon,,44,mansfield place,,prospect,3820,nsw,19490428,8327022
1120,857,nell,quilty,881,millynn road,north stirling downs,warrandyte,4818,qld,,5671795
1121,858,chloe,clarke,38,blackman crescent,emerald garden,orange,4800,vic,19871218,3350579
1122,859,patrick,harrington,7,mcbride place,emerald nook,mount torrens,4575,nsw,19470928,5833707
1123,860,kadin,nguyen,10,novar street,rowethorpe,wantirna,2190,vic,19040622,2878328
1124,861,noah,ryan,2,garrard street,unt 2,port pirie,3174,qld,,6527491
1125,862,jack,berry,17,bandt place,dudley specialist medical centre,bundaberg,3201,nsw,19540123,5000326
1126,863,matthew,markijevic,16,logan street,creecoona,moranbah,2782,wa,19631008,5599009
1127,864,zane,quilliam,14,,hayfiel dvlge,ngunnawal,6011,tas,19940830,9090375
1128,864,zane,quillhiam,14,crozier circuit,,ngunnawal,6011,tas,19711112,9090375
1129,864,zane,quilliam,14,croziercircuit,hayfield vlge,ngunpnawal,6011,nsw,19940830,9090375
1130,864,zane,quilliam,14,crozier circuit,hayfield vlge,ngunnawal,6011,tas,19940830,9090375
1131,865,grayson,white,632,maranoa street,lyndale park,belmont north,2650,vic,19430328,6267627
1132,866,caleb,browne,268,wenholz street,laure,kilmore,5109,vic,19070804,8637078
1133,867,kyle,etschmann,8,paterick place,sec 1569,yamba,4383,vic,19290214,6453400
1134,868,mitchell,,333,millard place,brentwood vlge,birkdale,2575,qld,19161230,9952077
1135,869,sienna,mullin,248,poynton street,berkeley vlge,moruya,7017,nsw,19240304,7835765
1136,870,oliver,kranz,795,haynes place,donnachaidh,toorak,2539,wa,19731017,3960568
1137,871,james,weller,67,wilkins street,the willows,daisy hill,4751,qld,19511201,4751296
1138,872,amy,morrison,131,mcmillan crescent,mayfair,hamilton,2540,vic,19910914,4333721
